f1-F,f2-F,f3-F,f4-F,f5-F,f6-F,f7-F,f8-F,f9-F,f10-F,f11-F,f12-F,f13-F,f14-F,f15-F,f16-F,f17-F,f18-F,f19-F,f20-F,f21-F,f22-F,f23-F,f24-F,f25-F,f1-LT,f2-LT,f3-LT,f4-LT,f5-LT,f6-LT,f7-LT,f8-LT,f9-LT,f10-LT,f11-LT,f12-LT,f13-LT,f14-LT,f15-LT,f16-LT,f17-LT,f18-LT,f19-LT,f20-LT,f21-LT,f22-LT,f23-LT,f24-LT,f25-LT,f1-RT,f2-RT,f3-RT,f4-RT,f5-RT,f6-RT,f7-RT,f8-RT,f9-RT,f10-RT,f11-RT,f12-RT,f13-RT,f14-RT,f15-RT,f16-RT,f17-RT,f18-RT,f19-RT,f20-RT,f21-RT,f22-RT,f23-RT,f24-RT,f25-RT,f1-C,f2-C,f3-C,f4-C,f5-C,f6-C,f7-C,f8-C,f9-C,f10-C,f11-C,f12-C,f13-C,f14-C,f15-C,f16-C,f17-C,f18-C,f19-C,f20-C,f21-C,f22-C,f23-C,f24-C,f25-C,f1-PO,f2-PO,f3-PO,f4-PO,f5-PO,f6-PO,f7-PO,f8-PO,f9-PO,f10-PO,f11-PO,f12-PO,f13-PO,f14-PO,f15-PO,f16-PO,f17-PO,f18-PO,f19-PO,f20-PO,f21-PO,f22-PO,f23-PO,f24-PO,f25-PO,label
10.824338,6.3235717,5.1011119,3.1855924,2.8325818,2.1671348,2.1756842,1.7168956,2.2807219,2.1649566,2.4313142,3.3486226,3.9439249,3.6522439,4.4255624,9.557148,8.7217674,20.643394,39.4254,27.266693,8.2465563,2.8156569,1.9299386,1.5879316,0.81720805,11.206676,7.0082459,4.6628437,3.1227419,2.248601,2.3005142,2.4589005,2.2654636,2.302824,1.7352158,2.3482625,3.0794683,4.6820045,4.5570922,4.9542146,8.2632351,10.36929,18.645082,22.797756,14.480914,5.5853601,2.173064,1.5531332,1.5867198,1.2852808,7.2104454,6.7611747,4.7513838,2.9741802,2.5775933,1.7725916,1.5089052,1.3799813,1.6874285,1.3667495,1.5191081,1.7431532,2.5231795,3.2953639,3.9021411,7.207448,8.2544479,15.33958,22.002464,17.706469,6.7688818,2.6725488,1.6168697,1.3218995,1.3600004,8.0957756,6.6858969,3.8206542,2.7248504,2.6496675,2.3413537,1.5730984,1.2974348,1.254047,0.95762217,1.5629933,2.2043788,3.7073481,5.151154,5.3502474,7.9674969,9.2476959,17.535231,25.238024,16.965288,7.1508684,2.6385875,1.8181388,1.3539791,1.3234131,14.748888,15.450373,12.176299,5.9047036,4.085444,3.2448277,4.1414623,3.6477144,4.0212975,3.0498309,4.1501036,7.1127334,9.8605404,9.601716,13.197894,26.677742,32.480446,61.983253,96.37133,65.356926,24.059114,9.8867998,5.160955,3.8424063,3.0031092,1
17.295061,10.220753,9.2182121,6.6559324,2.7328002,2.3263006,2.2115912,1.847506,1.651644,1.9954921,2.9030488,3.8933895,7.727242,7.960443,5.1539893,8.8942356,18.827744,27.040119,26.300283,31.21718,12.594431,5.6790214,2.6482975,1.372918,1.3475974,11.152293,8.0560284,5.7644634,3.4601898,2.3157136,1.5998869,1.7310257,1.5236408,1.2668855,1.2383816,2.2029896,2.40836,3.8457043,5.0781126,4.21171,6.5777807,13.935275,19.641037,16.523964,14.909248,6.76579,3.0767961,1.7881063,1.3383596,0.99237406,12.289577,9.1324434,7.3934755,4.6483479,2.4382083,1.4946002,1.41106,1.8674994,1.4249588,1.5670626,2.3600197,2.9915044,4.2138228,4.554635,4.631916,8.6497173,14.805832,14.345747,12.134573,15.128345,8.7850838,4.2801189,2.9714971,2.4695222,2.1898968,7.4027405,7.4587908,4.8700657,3.3851757,2.7232089,1.7504764,2.159435,1.7351213,1.5214103,1.1322272,2.1259274,3.2556219,4.4442358,4.8759212,3.6328607,6.947835,15.892292,21.696638,22.915436,24.804413,10.154102,3.1102066,1.7657835,1.7395678,1.8135939,21.279993,17.72435,16.166056,10.971949,4.9328856,3.3967478,3.2382994,3.5354941,2.9845595,3.2891412,4.8796139,7.6583638,14.536036,18.446262,13.951015,22.676258,50.412861,73.722275,69.833778,73.902809,31.938276,12.173939,7.0554967,3.3452704,2.4557686,1
7.7562475,6.3837223,8.3961811,5.6550655,3.6492193,3.7884257,2.1938517,1.3977261,1.6316038,2.5579758,2.3564022,2.3760207,2.3134902,4.0859613,7.2186728,9.6393185,13.940486,37.718487,45.499889,19.064316,5.9575801,2.8438537,1.5905837,1.5682572,1.1485255,8.6078291,6.9153495,6.706923,3.7956758,2.3747284,2.3280709,1.4582007,1.142826,1.4022604,1.2149496,1.8053081,1.990414,2.6957507,5.1655321,7.8197012,9.1613331,10.821403,21.328783,21.857901,12.437096,5.8575082,2.6189125,1.5623143,1.3500563,1.0381236,6.4982886,6.590178,7.6481657,4.4527597,2.4468415,2.3489025,1.5146389,1.2740561,1.5433507,1.7111679,2.02563,2.3319468,2.2156568,3.3176582,5.2704549,9.8930988,11.349446,17.182138,20.775335,11.934944,5.3184056,2.5990427,1.2548733,1.4105885,1.0348797,8.9569273,7.3449144,9.7779284,6.5539474,2.7057889,2.3906708,1.5036647,1.0514569,1.3247712,1.5797892,1.7737726,1.9652872,2.0885046,3.7020781,6.5692439,11.898977,13.747482,23.435392,26.372065,16.521879,6.1833649,2.4944451,1.348924,1.0458276,0.86637688,15.530618,14.752008,17.416424,11.199104,6.9875526,7.1665659,4.232583,3.3633316,4.1545839,4.8208671,5.0878944,6.1188908,7.1897092,15.172812,23.80015,32.590744,45.1012,101.20762,105.16624,47.24588,21.547449,9.6512327,4.4227147,3.5351124,2.762743,1
10.091008,11.452065,6.6937971,2.9795451,2.5877299,2.5069075,2.6967771,2.3861246,2.1451542,1.4431196,2.7829597,3.7248573,4.641571,6.4154196,6.6544547,8.4962006,13.753963,32.054039,34.820728,22.334339,4.9116588,2.3967726,1.6001774,1.2541001,0.63660234,7.5644255,9.9665461,6.948565,3.4011855,2.9057686,2.5516376,1.7384856,1.5738989,1.9316652,1.821793,2.0973721,2.6670072,3.3187287,4.3340302,6.7432036,11.67749,13.168833,18.122295,22.109247,14.780348,5.7163887,2.6895127,1.7318494,1.2798411,0.92139643,6.3994379,6.9267092,5.5680184,3.0672078,3.0607834,2.1565132,1.4858649,1.5203655,1.2143269,1.3821433,2.2624888,2.3911386,3.2333419,4.3816519,6.1863346,8.3693647,11.635374,18.001022,19.295347,13.217836,5.7881742,2.7766793,1.5419858,1.3254998,0.9832468,6.7226477,9.9808903,8.0953426,4.3078356,2.7916305,2.5989139,1.6612608,1.265417,1.2437589,1.4424528,1.7080982,1.9807496,3.3516057,5.1468582,7.1514573,7.8378534,11.169644,24.589514,35.194218,23.241184,6.2949395,3.1644645,1.594255,1.0561044,0.70710886,17.023891,24.629879,17.699816,6.0793695,5.4165034,5.2344942,3.8166881,3.4410989,3.5668125,3.4438365,5.825696,8.1239119,12.556818,16.498425,20.944763,36.567448,50.794815,88.838478,102.64563,65.868668,23.721756,10.411788,5.2545633,3.2152865,2.4992814,1
11.560246,7.3673515,4.4957027,3.27951,2.2964594,1.9522541,1.8452839,1.4149373,1.6144544,1.4641513,1.4870956,1.456399,3.1290724,4.7641144,6.1774178,5.3493176,7.749547,18.698822,23.8113,34.891388,11.692511,3.2864554,1.6940711,1.3056316,1.1425591,7.9013,5.8291464,4.6980629,2.9096596,2.1250587,1.589245,1.9471331,1.5743815,1.1370533,1.5492814,1.7280486,1.5755403,2.0943627,3.3980656,6.1829634,4.8108315,9.6534901,21.31995,20.677021,20.359863,8.1480389,3.0135331,1.4879059,1.1232018,0.88376552,10.619134,7.352056,4.8235621,2.8406675,1.9026123,1.4382266,1.4885497,1.5109289,1.2736374,1.5920392,1.5846312,1.9982679,2.6648741,2.7189593,4.669796,5.3574228,8.6624346,18.557297,21.440149,20.562027,9.2385139,2.8782334,1.6034845,1.2737339,1.1933355,5.3818521,5.8008933,5.3627911,4.6655741,2.3510966,1.7847136,1.8668091,1.0111258,0.81561196,1.292377,1.1439221,1.1927661,2.5619216,4.1857033,5.479125,5.2464371,9.2639885,18.573177,21.655556,27.596189,10.124103,3.7364295,1.7997984,1.4118137,1.2345421,18.428276,15.618708,10.356542,6.3183446,4.4326949,3.1190898,3.4525115,2.9336374,2.1673038,3.1381142,3.4689615,3.2998271,5.7607918,9.7075148,18.412594,18.493635,29.454674,65.76281,80.050262,100.48135,39.377846,11.897033,4.9995403,3.5790846,2.7491491,1
6.1626158,3.9796746,2.7587523,1.7121134,1.3137374,1.444934,1.7171408,1.5314583,0.90777004,1.3120762,1.4543211,2.1992295,1.6391523,1.142922,3.5991142,9.2505159,14.447644,9.6358023,12.782827,7.3186164,1.5934371,1.3959404,0.7106691,0.67382735,0.32702562,8.543704,5.39182,4.2107792,2.5922415,2.228657,2.4700582,3.1395419,2.404223,1.722357,2.3393149,2.6154647,2.61764,3.3924294,2.9990375,5.0288434,11.491789,23.3344,12.282629,8.647337,5.943121,3.2818847,1.6404734,0.94646609,0.93114078,0.67795533,3.3892264,2.3279586,1.7305912,1.4917973,1.1461353,1.2732406,1.4210157,1.3317704,0.6625303,1.0765404,1.4789509,1.5709692,1.6356224,1.3516295,2.9864204,5.7967,9.0091877,8.1011028,12.459314,7.8553176,2.7487242,1.5132798,0.75249612,0.64650351,0.63917279,3.4026961,3.0375679,2.5131254,1.221287,0.81098396,0.98737812,1.3901776,1.3777546,1.2418405,1.4859238,1.28905,1.3392664,1.3033612,1.0917268,2.8593767,6.7759643,11.089667,7.0107279,7.3105273,4.7587528,1.3547125,0.65870452,0.44400516,0.47093326,0.29418746,6.2242475,4.9036717,4.1160283,2.7940273,2.123888,2.418685,3.1854331,2.8746855,1.7204542,2.8587608,3.3192129,4.1717901,4.6592851,3.4085455,7.5136347,16.57435,30.347082,21.620443,27.133757,16.866976,5.69626,3.010082,1.3117523,1.0216434,0.65826571,0
3.7536721,2.6672781,1.947022,1.4105515,1.1414882,1.2284403,1.890413,2.8043983,1.7115566,0.9905867,1.0201706,1.5644023,2.8743079,2.8436189,4.0624647,6.4476671,13.658653,15.78546,12.309439,5.335113,2.8453615,0.88708639,0.60756803,0.51517957,0.35271829,5.5619116,3.544389,3.5290065,2.5830185,2.4880712,2.1204619,3.0479186,4.4539747,3.3606772,3.0997093,2.4948993,3.6434224,4.3453054,3.7084823,5.8748708,12.396783,21.760208,17.225513,12.01054,5.1626234,2.5558553,0.96942854,0.59953356,0.66570401,0.71159208,2.5826933,2.0135515,1.6456172,1.3113898,1.060605,1.2014079,1.6930221,2.0296249,1.8922018,1.4509515,1.4159834,1.9266924,2.341846,2.617352,3.7333546,5.6105952,8.6891251,13.446182,11.247945,4.143733,2.004442,0.99050122,0.72824234,0.86193705,0.82026702,2.5677381,1.9121717,1.8963897,1.2501305,1.172262,1.0494684,1.6218467,1.5527054,1.2443933,1.251146,1.1102164,1.4886215,2.9169428,2.4010725,2.883059,4.2130628,10.067445,12.191773,8.6101532,3.285686,1.4670652,0.64101291,0.41763344,0.28133595,0.29476923,4.1521645,3.9643228,3.7474551,2.5430086,2.1274586,2.0506334,3.7367327,5.3591013,4.3177929,3.2168086,2.9465449,4.3019075,5.6686969,5.5203962,8.78333,16.541359,29.518921,35.161644,27.659393,9.9126415,4.5624566,1.48904,0.95058239,0.89816046,0.76638019,1
3.7525926,2.7973535,2.3210032,1.4865654,1.022439,0.90249538,1.2345078,1.131083,1.1897693,1.020393,0.96590871,1.9391171,2.2569313,2.3064046,2.4545436,3.4980373,14.797787,16.455727,9.3874254,4.5503302,1.935836,1.2555401,0.6567204,0.5225203,0.28035843,5.3031149,3.3910224,3.6800854,2.128442,1.6034014,1.3540412,1.66907,1.7180812,2.1641736,1.9803495,2.0373769,2.5276883,2.704843,3.7418437,3.2397277,5.3703318,23.692955,20.354258,7.5389824,3.642509,2.5623012,1.6982759,0.96369427,0.6754005,0.64297742,3.1469924,1.8584948,1.4475845,1.1940492,1.0616877,0.85050315,1.1023475,1.0971133,1.0606793,0.9987542,0.90786904,1.2774159,1.5894208,1.7026675,2.6396241,3.9591346,9.943717,12.828374,9.3038349,3.9820011,2.1210122,1.4239187,1.3668683,0.79006034,0.68634725,2.2743373,2.8585744,2.542917,1.0119044,0.85367483,0.88656443,0.98955905,0.87235522,1.025659,0.95601058,0.9085983,1.3793501,1.5947173,1.6096215,2.0636122,3.1894324,11.898027,11.687652,6.4011641,2.6849365,1.3290813,0.97393924,0.51429975,0.3499243,0.27840486,3.5610378,3.8565638,3.8274174,2.4261384,1.7892188,1.4710486,2.1656394,2.259104,2.433778,2.5232399,2.2381153,3.2472656,3.8747427,4.9202461,6.3869185,9.8677006,33.350521,36.257843,21.260736,8.74543,4.4119554,2.3725233,1.1003025,0.64968622,0.70825809,1
4.297276,1.9308298,1.8761227,1.3873423,1.3707228,1.3056836,1.1182318,1.0461777,1.4451618,1.4820397,1.6614668,1.1130903,1.1734971,2.0215106,4.3579874,8.2243881,15.632943,21.083269,13.408833,4.2909985,2.1961324,1.2495586,1.1450851,0.42598403,0.33830535,5.4463186,3.6705177,3.2907033,1.9151428,1.5737292,2.0306261,2.0103354,2.2120368,2.353107,2.9009433,2.0777514,2.296268,3.2801735,2.7068315,6.4137321,13.176527,23.965647,17.163273,8.571558,5.1010146,3.0535436,1.1696863,1.0286793,0.85625297,0.75173795,2.6616294,1.4032961,1.5187414,1.004361,0.94235528,0.74917257,1.0188217,1.172929,1.1675372,1.0145921,1.244437,1.1689637,1.5414405,2.1307228,3.6515789,5.1317554,10.2641,15.521291,11.558213,4.941896,1.9940161,1.2617147,1.3456591,0.92289287,0.34817678,5.1944165,2.9698658,2.7216086,1.8078398,1.0206125,0.7395997,0.88835913,1.0372306,0.9749186,1.8789569,1.0299344,0.89258957,1.0324976,1.4311482,3.7826457,6.6559815,10.824001,9.5088291,6.6305885,3.7734504,1.9179018,0.69028115,0.51098162,0.38606924,0.22606109,3.2295525,2.899848,3.0626166,1.7319762,1.8461622,2.0753708,1.8871483,1.7841288,2.1402698,2.9568422,2.7911973,2.3949933,3.5028133,4.1759415,8.9297638,16.467026,33.044487,36.651913,24.025143,9.2409439,3.7074642,1.6847223,1.4949516,0.99355799,0.63809502,1
3.5019858,2.0266819,1.3575078,1.7337307,1.0103188,0.83543366,0.9139142,1.0674249,1.2910361,0.9414686,1.1228298,1.1467162,1.4660749,2.0029075,3.68297,8.6193371,17.378153,13.582445,4.1361918,2.6365137,3.0073657,1.9622287,0.58574849,0.30067998,0.19229031,5.7904673,3.2357879,2.5224934,2.0604801,1.4409291,1.4771844,2.0264549,2.3992839,2.1036146,1.6162256,1.5390633,2.0382886,2.3067942,2.7447498,4.9941988,14.177791,23.538124,15.298718,4.8366213,3.516449,2.4993708,1.3655908,1.072685,0.66637194,0.51244414,3.1213562,1.8890517,1.277488,1.0301182,0.90049708,0.87210017,1.3645519,1.0580571,1.0326245,0.93630826,0.93041229,1.1275005,1.5693781,1.9325564,3.0596032,4.8062105,10.522113,12.465597,6.0047607,3.4960008,2.5607467,2.3255868,1.607892,0.78134006,0.33027679,3.448477,2.0153532,1.6244121,1.3557472,1.1121892,0.86091423,0.87846637,1.0807172,0.74037188,0.9114309,0.81409258,1.0964302,1.1831204,1.2002814,2.2898164,6.462038,11.272535,8.462532,3.825743,2.6932738,1.7668283,1.0319374,0.54819876,0.4000724,0.2707451,4.6560206,3.2123756,2.305377,2.0148952,1.3778925,1.4490705,2.2965162,2.2535105,2.1566813,1.7852894,2.0557184,2.7191558,3.0050228,4.1640921,7.470211,16.758244,35.319435,31.096207,10.910004,5.8629212,4.0829344,2.5482302,1.265958,0.59011894,0.38450253,1
4.1910262,2.8889062,3.4450831,2.2472813,1.8797647,2.2338364,2.3995576,2.3473706,2.1668463,3.0996847,2.2925389,3.6230669,4.5532432,4.2814922,5.254622,6.3439817,10.821289,13.10713,10.100875,5.0164361,1.8210943,0.93882078,0.52802706,0.43550214,0.38598412,5.5755773,3.6718972,4.5477729,3.3691134,2.4877014,3.1929536,3.5177071,3.4782383,3.1835499,3.7167168,2.8652544,2.9722548,3.8023403,4.7887669,4.775135,7.0135651,19.135128,21.281204,11.736258,5.5448289,2.0381484,1.722254,1.1708381,0.6812011,0.83195591,2.7536361,2.1758308,2.2115321,1.6464815,1.3563387,1.4378455,1.2044659,1.3518429,1.7166579,1.7441076,1.6989429,2.1183529,2.5233886,2.3624969,4.483623,4.4258394,5.4652228,10.368895,11.334516,4.6688523,2.7409937,2.6131771,1.9355514,1.0256755,0.60484207,1.9602447,1.9988908,2.6766791,2.5008364,1.5414538,1.7339729,1.601153,1.3994752,0.99482608,1.6519631,1.4781184,1.4386295,1.7564595,1.6717733,2.6558523,2.5486732,6.5834384,9.1653423,5.8063602,2.9329934,1.9424149,1.033694,0.83228332,0.45287198,0.30503505,3.4769628,3.3744507,4.8639469,3.3688512,2.6184323,3.4790325,3.5751579,4.1367259,4.3393555,5.0746374,4.1058722,5.8792672,7.3187966,7.1765251,10.185284,12.315756,23.911304,31.801155,24.933022,9.914607,3.953923,2.6779761,1.7746649,0.72059369,0.61449909,1
3.3259985,3.5675559,2.2448781,1.4873171,1.4853424,1.5637597,1.6367828,2.2301924,2.3576462,1.1935016,3.0023804,4.0558438,3.7369268,4.4877539,7.7162552,9.439477,20.013842,21.197287,9.8183947,5.686748,3.5044894,1.4642957,0.76820415,0.43839997,0.25729322,6.3340034,4.1980219,3.2614982,2.5505064,2.098557,2.4863818,3.161196,4.0715475,5.1180258,2.7626843,3.9495835,4.5410223,4.9444909,7.51828,9.4952011,14.430298,26.011063,24.129047,9.8350964,6.52777,3.2828765,1.6891543,1.0575645,0.89146173,0.56237125,2.4749346,2.8261399,1.7293012,1.6203668,1.7264535,1.4610926,1.8283682,1.6325436,1.9860535,1.2896998,1.7869917,2.3898377,2.3005483,3.1017363,5.7494035,6.8827958,12.581256,15.328563,8.2237911,5.1899972,2.921535,1.9642311,1.6202185,0.91724837,0.45504403,3.2184973,3.2559536,2.1871271,1.7107449,1.2775638,1.250198,1.5821308,2.0042257,2.264924,0.9126929,1.8956597,2.2605243,2.5048289,3.8473799,5.0187602,7.414988,10.991172,11.715768,5.7194552,3.422843,1.6969703,0.94851315,0.89354432,0.64760393,0.23015577,4.1751609,5.6247025,3.9304652,2.838659,2.401449,2.7119796,3.6374993,5.017386,5.9956331,3.1687009,5.7999763,7.4850273,7.3395925,9.7368717,15.12889,19.813618,39.198315,42.804226,20.03553,10.594251,4.5530205,2.1106579,1.2441242,0.66646552,0.42320439,1
4.7583714,2.4865241,1.4278986,1.1965257,1.5322943,1.1786834,1.1995341,0.82364452,1.5689062,1.6048245,1.5818615,1.4731278,1.7594178,2.7017412,4.440393,5.8933463,10.682563,9.5967541,6.3505549,4.4529133,1.9088154,1.1075162,0.60682952,0.42568076,0.43140906,12.541018,4.7118697,2.4069688,1.8864708,2.2059519,1.2426569,1.2996824,1.2499797,2.4602103,2.9492817,2.6069939,1.547382,2.7299333,3.7675643,5.2668591,8.4992542,14.21578,13.518991,9.1738605,4.1360288,2.248306,1.2215955,0.80914325,0.73220956,0.64803803,3.5212493,2.124723,1.4010904,0.91392881,1.0689373,0.80272424,0.56817091,0.61149609,1.4262266,1.2164124,1.0212719,1.2388271,1.2178924,1.2629066,1.9981525,2.6843567,5.2511797,6.9334245,6.9073095,5.6960478,2.5210412,1.8027656,1.1656153,0.74089783,0.43044797,2.3636885,1.3558114,1.2623701,1.235698,1.036072,0.76028657,0.73129475,0.65169972,0.73975879,1.0216095,1.3278695,0.702595,1.0066602,1.6952348,2.9174895,3.3715587,6.4361329,6.4278474,4.6016617,2.5464075,1.4902371,0.74250811,0.61143273,0.29116315,0.20701298,4.8209028,2.5759647,2.3087971,1.6570239,1.9987836,1.1656092,1.0229857,0.91571844,2.3923128,2.9247112,2.7102194,2.0135806,3.1043062,4.2914872,6.761066,10.681642,20.447498,22.022091,17.049459,10.294857,4.3480086,2.0249093,1.1017959,0.77852851,0.48022747,1
5.1553087,3.4431398,3.60132,2.8230436,1.7902637,1.7506561,1.8670269,2.8122752,1.6864594,1.3152547,2.4105484,4.7316875,4.5382595,4.5464382,5.6527691,12.806293,18.24122,20.896175,16.154892,5.0240898,1.9056242,1.5125399,1.2688953,0.49124762,0.48167664,6.3175683,8.2987719,7.3887887,4.4757175,2.6963353,2.7351761,3.537271,4.3614836,3.0775461,2.471595,4.5791063,7.9197235,8.1630621,6.8911219,7.9036026,21.94919,24.46838,21.887764,15.276085,4.7166734,2.2887881,1.7681921,1.2762176,0.63594913,0.81018704,3.0519192,3.3290551,3.2978756,2.6609297,1.8712847,1.5659115,1.590163,1.8844507,1.3352757,1.1146439,1.9054108,3.424274,2.9465623,3.3482208,4.5704575,8.0595703,11.257702,14.093205,10.620626,3.2721055,1.5094761,1.174154,1.0828766,0.68212044,0.67341405,2.7976823,5.4394817,4.6506853,3.1473093,1.8434925,1.6568208,1.8476636,1.8083024,1.0401591,1.3112434,2.2506082,4.2914543,3.6282454,3.3395209,4.8169889,13.191481,11.873692,12.565628,8.889924,3.0673118,1.2595495,1.0989182,0.60097861,0.36791456,0.39224097,5.9167123,7.8077564,8.141572,5.3440232,3.0953238,3.0570335,4.2353601,5.6998153,3.6982803,2.9132459,5.0758104,9.7886047,9.5403147,10.229549,12.917243,29.847443,36.425919,41.406708,32.049622,9.3449125,3.3559694,2.4175792,1.7443376,0.83384633,0.93503034,1
3.8898518,3.0712972,2.8481305,2.3070762,2.1557264,1.8096596,1.9611388,1.4143937,1.2974356,1.7274581,2.6061528,2.9509678,2.3820994,2.5714605,6.4723129,7.1959343,9.5511332,7.7335296,6.0982876,5.1657133,3.3289709,1.105057,1.3324732,0.85546726,0.32226616,7.2176695,5.1423411,3.7972012,3.0893903,2.7426381,3.3164992,3.9241664,3.0942879,2.3257899,2.8087282,3.5271454,4.9417777,4.1946421,3.7526283,7.060668,10.681473,19.518002,11.727809,5.9392238,3.5718684,2.8819327,1.4243913,1.352908,1.1189188,0.71368891,2.4264479,2.1866269,2.0563407,2.0879297,1.857185,1.7139857,1.9591297,1.6930205,1.21367,1.7028313,2.0741611,2.5708184,1.7826341,1.9059515,3.8442504,4.2969923,6.4521012,5.8871984,4.2754822,3.8749053,3.1085806,2.2724059,2.369514,1.6377239,0.69363898,3.2631888,2.7665951,1.9415885,1.5837712,1.1007782,1.668851,2.2927771,1.4372191,0.70513928,1.7849677,2.1368492,2.7411513,2.6498697,2.4362371,3.7421653,5.006259,8.6112318,6.4357767,4.8180089,2.6772163,1.9594117,0.86157137,0.62488562,0.43433541,0.21662156,3.6861186,3.5988233,4.2664604,3.2577181,2.8784394,3.3917522,4.1447167,3.5575147,2.6950321,3.8540442,5.5176778,6.9932966,5.0723443,4.9820952,11.718343,14.767963,24.868956,17.808151,11.229793,8.9024467,6.1949501,2.2558079,2.1187687,1.6717314,0.69527638,1
4.155911,2.4430561,1.118006,0.94456196,0.57652473,0.4416846,0.5386579,0.47506779,0.41296932,0.29882139,0.33253992,0.29095611,0.35527128,0.39524812,0.33063406,0.27341434,0.29565644,0.20479426,0.19353184,0.16853717,0.18989445,0.31146318,0.2624937,0.25938138,0.3628349,11.975876,5.7859063,2.3418477,1.5475466,0.93390548,0.6528374,0.47359094,0.53525567,0.47112474,0.5019049,0.33276755,0.31619161,0.30223319,0.35243517,0.38282788,0.26709688,0.24562173,0.2419261,0.36543769,0.28444058,0.18976727,0.1854628,0.16860864,0.17956169,0.15834276,2.9960804,1.6779821,1.1486827,0.72895682,0.54797786,0.40629873,0.38933009,0.28920588,0.29347771,0.39648342,0.3496072,0.29709402,0.27796072,0.28338093,0.2563197,0.19373596,0.17940164,0.26164633,0.44253379,0.27950639,0.20084171,0.21547993,0.27539033,0.30826733,0.30381358,3.4499145,3.0645809,1.1614184,0.79611152,0.31830144,0.35602438,0.39363852,0.29301184,0.25912097,0.21279891,0.24349163,0.21753515,0.27715448,0.29080677,0.25282443,0.16303517,0.13940133,0.12682417,0.19659568,0.18395409,0.11425499,0.098263264,0.080858208,0.074932002,0.096715689,2.4175124,1.3175687,0.64555979,0.46652481,0.28297144,0.23739013,0.26781824,0.25760147,0.30391777,0.2211464,0.23461039,0.25383469,0.26400363,0.22254622,0.16022113,0.22622854,0.38369098,0.32826579,0.36770591,0.32945779,0.36243844,0.51655734,0.6050415,0.56028795,1.1193711,0
5.1549249,2.1461389,1.2296883,0.70793754,0.48088601,0.51355439,0.49843988,0.34193924,0.31626388,0.42364112,0.37753439,0.36011067,0.45448282,0.42048404,0.25953785,0.2338876,0.2246201,0.30203077,0.27858007,0.2174684,0.21647723,0.23551008,0.20256346,0.18860099,0.26383421,6.8596168,3.4958024,2.3492701,1.4500486,1.0261091,0.78103936,0.63261634,0.50909072,0.58857363,0.49774161,0.38638765,0.33710498,0.34395355,0.39536542,0.33159408,0.24902675,0.26556677,0.25525862,0.38788652,0.33560139,0.22511518,0.18626495,0.20211414,0.1995251,0.21437852,3.5792496,1.5464656,0.82522583,0.62102163,0.48870739,0.63236809,0.43734106,0.26596266,0.29630598,0.35716465,0.36905625,0.40110645,0.34709606,0.3576766,0.32282686,0.32495585,0.26397946,0.37034601,0.47006679,0.37270141,0.27148283,0.24496087,0.2448314,0.25213152,0.37809554,2.6370556,1.4344277,0.86812174,0.55966598,0.43789414,0.44930974,0.3044996,0.21720809,0.19708984,0.28648666,0.30479616,0.22464921,0.28058803,0.23401707,0.19887759,0.16107732,0.15507814,0.15280692,0.18912177,0.13668728,0.11877513,0.07216499,0.067814745,0.071309939,0.077658564,1.5893296,0.83497131,0.51082015,0.34328717,0.25938767,0.33775464,0.29975414,0.21512237,0.2864089,0.26137999,0.19626574,0.16917105,0.20965655,0.21041073,0.18278985,0.17741063,0.20392653,0.35116252,0.42281923,0.34912926,0.49572092,0.45360059,0.39154255,0.59529978,0.97567189,1
5.1672487,2.1698024,1.2558631,0.90626043,0.78593993,0.48069748,0.32107586,0.33843639,0.41251114,0.41076559,0.46969396,0.33789515,0.38426071,0.39715931,0.29546753,0.3009786,0.26302615,0.21902224,0.33037156,0.29699165,0.25874665,0.22241914,0.17459258,0.21903937,0.29572618,5.8690348,3.1891224,2.4802957,1.3310916,0.78665698,0.63425809,0.62633711,0.5099557,0.37865382,0.40634197,0.41910511,0.48041373,0.55670536,0.41826406,0.28747836,0.32505813,0.30634019,0.27230275,0.42153168,0.55828363,0.32878795,0.24268565,0.20011349,0.19116931,0.25193125,2.7779651,1.2458113,0.8945328,0.77896976,0.71737927,0.42781892,0.31852192,0.28511816,0.41981062,0.48653445,0.35565928,0.28461355,0.41483563,0.43607306,0.33536327,0.41400379,0.34403461,0.35729608,0.60083073,0.86095124,0.5158897,0.30192798,0.35340533,0.42100859,0.5535959,2.9526041,1.5310481,0.79229617,0.75057715,0.45915052,0.32624635,0.33907363,0.25694644,0.22543165,0.18367088,0.26027614,0.20746422,0.2908237,0.28801116,0.14660351,0.12183193,0.11331643,0.12309009,0.24199335,0.32251558,0.20191404,0.13909549,0.098793603,0.056761231,0.056051746,2.398442,1.2033163,0.72193378,0.67933285,0.42621928,0.37996268,0.25610656,0.26166987,0.24051069,0.19783215,0.23088738,0.21769488,0.23693946,0.22610314,0.16785137,0.19958974,0.26537386,0.29786536,0.56892926,0.80745685,0.61566633,0.3841702,0.38729596,0.66255873,0.74269938,1
