f1-F,f2-F,f3-F,f4-F,f5-F,f6-F,f7-F,f8-F,f9-F,f10-F,f11-F,f12-F,f13-F,f14-F,f15-F,f16-F,f17-F,f18-F,f19-F,f20-F,f21-F,f22-F,f23-F,f24-F,f25-F,f1-LT,f2-LT,f3-LT,f4-LT,f5-LT,f6-LT,f7-LT,f8-LT,f9-LT,f10-LT,f11-LT,f12-LT,f13-LT,f14-LT,f15-LT,f16-LT,f17-LT,f18-LT,f19-LT,f20-LT,f21-LT,f22-LT,f23-LT,f24-LT,f25-LT,f1-RT,f2-RT,f3-RT,f4-RT,f5-RT,f6-RT,f7-RT,f8-RT,f9-RT,f10-RT,f11-RT,f12-RT,f13-RT,f14-RT,f15-RT,f16-RT,f17-RT,f18-RT,f19-RT,f20-RT,f21-RT,f22-RT,f23-RT,f24-RT,f25-RT,f1-C,f2-C,f3-C,f4-C,f5-C,f6-C,f7-C,f8-C,f9-C,f10-C,f11-C,f12-C,f13-C,f14-C,f15-C,f16-C,f17-C,f18-C,f19-C,f20-C,f21-C,f22-C,f23-C,f24-C,f25-C,f1-PO,f2-PO,f3-PO,f4-PO,f5-PO,f6-PO,f7-PO,f8-PO,f9-PO,f10-PO,f11-PO,f12-PO,f13-PO,f14-PO,f15-PO,f16-PO,f17-PO,f18-PO,f19-PO,f20-PO,f21-PO,f22-PO,f23-PO,f24-PO,f25-PO,label
0.016406274638924606,0.001011866365190236,0.0009565414150010765,0.0012569103523716845,0.0009165466553882531,0.0009296279392617174,0.0011040877320239745,0.0008033586532670226,0.0011204290403273897,0.0012989551316792173,0.0013134238502069727,0.0028262310120132058,0.0029591234333929866,0.0030116139635958266,0.004016253521913262,0.007692742689646525,0.02028745782081125,0.013559553850637403,0.010270706645972915,0.029031171807322585,0.029259858716893367,0.004707984990522527,0.002295971782681383,0.0031629090832013193,0.003587987296702667,0.009357534201068265,0.0002177704098857596,0.0003080539159736876,0.00035254886117563726,0.0002756999177475362,0.000258228695860885,0.00026270699647403374,0.00020467712828768636,0.00026778691419335486,0.0002802821427454955,0.00032040050585128375,0.0006146519197298139,0.0006552828487804282,0.0007757150883946021,0.0009780618121506123,0.001675934062370939,0.004029117615310125,0.003231209621280929,0.0033748167241746405,0.00810273539722024,0.00636139549829259,0.0012727293595883897,0.0006541804555518303,0.0007418476910864661,0.000817616649037452,0.007653647254926651,0.0004657802417789441,0.0004344920630311596,0.0005907008619899015,0.0004223328344073811,0.00043566411675884884,0.000537710724288046,0.00036329129445792523,0.0005590654404189436,0.0006207228898069048,0.000556388988827229,0.0011722000184962807,0.001079404989107335,0.0009530629484847096,0.0012364833974101894,0.0022794721006574206,0.004328846451248266,0.003164298466785237,0.0029678051004639653,0.006572574294289939,0.005169626121740996,0.0014769863878570674,0.0008825783892271039,0.0012602569073434063,0.0011307314651506143,0.0054505339407331065,0.0003209851289173747,0.00032795469141219506,0.0004415039281257682,0.0003178588221663326,0.00032383094613123547,0.00039383015124782575,0.0002611664939012261,0.00040447023922564736,0.00044289110734251834,0.00036423167837652966,0.0007489634021847253,0.0006697084710236873,0.0005029915183789224,0.0006272321469640643,0.0012089666587600588,0.0019219055437380422,0.0016783753139222798,0.00195884896400844,0.004004269217585131,0.0028331415380385043,0.0008661789086785877,0.0004960466216982159,0.0007782380278300885,0.0006088294651614991,0.011237934396753121,0.0003998989349540638,0.00044007074133813496,0.000539900064142782,0.00040667712297702557,0.00039850699054893137,0.0004432697467422034,0.0003345566241234057,0.0004563418532943497,0.0005053633623893713,0.0005587510589862428,0.00114991118664648,0.0012017027025154896,0.0013546788118705064,0.0017699023837729727,0.0031567910549454544,0.007831943733479726,0.005561204955483911,0.004840276773294962,0.012431082036363205,0.010959620621355838,0.0020955585696312813,0.0011045759008167138,0.0013437850302768922,0.0015138089136395882,0
5.672252035674288,2.966092051226337,2.078704100630087,1.1272847579180583,0.8120107996552701,0.6752820377005415,0.658499496549358,0.6769659294179331,0.6650712687258977,0.7383355275454826,0.8446228532790505,0.7901646060557893,1.0706874082775817,1.1920569439573907,1.3191726838446884,0.9672006519013907,0.8160061767611834,1.332437989566622,3.3877777495352763,2.406080089680572,1.0491020031036844,0.5773630172949571,0.4040952576483209,0.2727311280309097,0.18962752220930995,3.2308544820739855,1.9786088768721695,1.1338874889717796,0.8153541467168747,0.8702289856552349,0.6872002166998947,0.8390906943821711,0.7184086603151779,0.5706126513007582,0.5571679597409351,0.43508780142938375,0.5210276267262478,0.7302586977154838,0.83421158360978,1.229307542923519,0.9955816711554256,0.8373250587549546,1.5315141543308957,5.048284086526039,3.5652069507020983,1.1766221424922987,0.5708192146635023,0.4134604781459954,0.28458269186883106,0.22850685714743624,2.4844897451393058,1.260870491087082,0.8654082659016994,0.7167025720646649,0.5595172830696469,0.4631747357684731,0.48186601175713173,0.4850575641941002,0.43026832315103924,0.42123699706188883,0.4777375869471877,0.5093088643305456,0.5207428436770476,0.6323487826250402,0.7161924423277584,0.7294471222031558,0.722479211883543,1.1483076053946224,3.186134235913201,2.5124221430217513,1.0023587181620741,0.6949327241405325,0.4903390158326366,0.33370553424810695,0.19284872789757457,1.9127416015034675,0.9969108504534518,0.6001067758657443,0.5337766181692274,0.4856322553378621,0.4390091993308197,0.4041529205071952,0.3531550527033055,0.3265983447341266,0.27925392495271883,0.35219672393920753,0.34283416157934177,0.19421144161520815,0.26367799407099723,0.3736931548068445,0.4248414122384794,0.4307833163741636,0.6528303334899028,2.3049476441371,1.876773644752853,0.715541236672997,0.37611674544731,0.23530120478787686,0.1174900680025164,0.10933869817828215,3.298031634887337,2.0619816573875074,1.5670271887060698,0.9864504364286896,0.7381433479739363,0.6511658863533234,0.6923986772607038,0.5684683860711159,0.548063056045617,0.6373125591026187,0.5619934648353457,0.49863359933941476,0.7032601031930266,0.8248408473270172,1.142496206341165,0.8336377422693324,0.9275292346786337,2.0279906519649584,6.916598739191129,4.986748117907255,1.6935713011646083,0.6795288536246642,0.4812614845851716,0.31857633290933174,0.2119099078456539,0
0.8563136736937518,0.007199357393087739,0.02685348166909024,0.027936373037702737,0.023599614783452953,0.019488585308916576,0.015724500399844295,0.012905461187250698,0.010957123175327908,0.009836540330315731,0.008836369569291425,0.008173830996484522,0.008084901006252008,0.007829590179251075,0.007682981002822185,0.00790843564516418,0.00880629552125696,0.009578862559179351,0.010445859778025582,0.034220426579034596,0.04214069374882724,0.026009066355498274,0.014372817285500349,0.014417015213905598,0.013910738860011224,0.632145883391822,0.006173714636333427,0.0205286079909593,0.02142899149593484,0.018104205923964813,0.015159628168242005,0.012408519017449873,0.010254301343949132,0.009234246756483652,0.008601083041054317,0.008383212160140843,0.008489977272797045,0.008885157429824875,0.009096517649134168,0.009013652359522253,0.009582026245379852,0.01160799711676991,0.013002861587184788,0.013911954299247813,0.05109409489655813,0.056201391543059476,0.03227935007760852,0.018046766241834374,0.020971466093461157,0.019529028616005088,0.5404120437669651,0.005551700910089534,0.016598168082186348,0.017247535858051832,0.014614969717286876,0.012279833460385591,0.010121637346722072,0.008493950351363706,0.007951269507102569,0.007326401827446515,0.0073871304263183266,0.00802143483581234,0.008499587071416636,0.008725124248233854,0.009060354537979617,0.00976697823089941,0.011634701233660751,0.013114277584295002,0.014884442459178146,0.04786921662916121,0.05594223607782007,0.03365600394783161,0.019369406759571075,0.021355206503152216,0.02172978393201281,1.2267859080996035,0.014675678257438238,0.04226372073950768,0.04422898889108726,0.03749672923244543,0.03167010066689034,0.026207857439893813,0.021442116447432304,0.022845047228890247,0.017690713363342464,0.019195607571822995,0.022546456287913696,0.023376477211669678,0.02363780506751968,0.025493838488426037,0.026014602987684644,0.03250475525837644,0.03757144304187551,0.042745915408251706,0.11521283050340402,0.135775641614181,0.07495030647115562,0.048069495065184424,0.05872542190787777,0.06196386360552176,0.6633307808233303,0.009252639420796467,0.018508363858002735,0.018940762016821606,0.016203856746815924,0.014137525595774516,0.012027411500916694,0.010982425040399181,0.012178591695924034,0.010844814815279177,0.012354261546075771,0.016313210179872206,0.018178185996859983,0.019198431412658663,0.02164992563462287,0.024280700072918004,0.028337542338993903,0.03102328565809112,0.035526218374098584,0.08122938643749221,0.10607133497946525,0.06610716276126366,0.04423287510446339,0.050597964854063524,0.05721187867150904,0
10.444477426638977,5.151092387331389,3.9759150186220253,4.049810189058325,2.7396752573946666,2.077499410415362,1.7881103265927218,2.247513840337395,2.367417711909044,2.0763178846425348,2.370140934658497,3.060052362267859,3.025585577878404,2.999521869537676,5.803421339609101,9.360110394288089,6.271559265744363,7.104095112384228,3.7738708513412664,2.8108802202896674,2.6698838005933805,1.1053933035701542,0.6237237532084993,0.5599170623211092,0.3344377527766772,4.485343653530695,2.514665989740772,1.8771709628570667,1.741881912945603,1.271337152555375,1.2259036449523282,1.4826687788157886,1.3848412216652934,1.1846154274499159,1.1665076661154594,1.2127177306028865,1.5065526012040162,1.538875855685878,1.70169441146185,3.4617714815476015,5.1704358161536375,3.863944966032157,4.992758984673804,2.4741358991508084,1.8978586039391263,2.192125169924361,1.115824787629281,0.717309606121386,0.6257183239123207,0.31726677318091,6.29496653515856,3.722492945101143,2.505489452027824,2.0326428580352123,1.6417188284253148,1.301958609318472,1.238147187065133,1.5402711413480152,1.6608744505202537,1.3213746530151056,1.2908181800431722,1.3839233633692976,1.6028290987180998,1.7675318486265699,2.9667030036549416,4.91517972762238,3.907835629581405,3.9437455845551166,2.6901092579667503,1.7355090558768371,1.3789811229844888,1.1451305942429557,0.7413092358294986,0.481623649063943,0.3544314356238291,6.136708009192154,3.6650857906658576,2.635021508515616,2.2675177327970153,1.5671677988304595,1.2883919213085608,1.1181805321716207,1.6551597144197392,1.750796970297218,1.4907597294771948,1.500117714689183,1.788002569792802,1.734453520255796,2.003609834980768,4.454138556823069,7.089811160944612,4.223127569537642,6.370980307644546,5.003764808669586,3.464560058984073,2.9897811846709397,3.3419814131469363,1.6215372497359843,0.7693534780118491,0.4670705241556731,14.059955842474503,8.97093525390933,4.43496220703952,3.650760459947969,2.2898741147991863,1.9546578320627037,1.9393871929719788,2.3772195436613686,2.293755950480995,2.1183755711847043,2.3425647163128644,2.9627506786643165,2.70981767863104,3.3228288347150006,7.537649333449158,13.589874032719662,7.130852189443922,6.2373101052451,3.701142918524588,2.712394983616191,2.522672961195709,1.2654204472666684,0.8371226409167484,0.6968500138722854,0.49233038974255516,0
5.761517077247372,2.7807274343184294,1.625586292029141,0.9009344043210226,0.8584773286142118,0.8565585031907431,0.7934457542957833,0.7609076709727507,0.8987934850686848,0.8422386271347463,0.7811410255704031,0.7583841308289028,0.7580385572359216,1.0137132279928343,1.155776318951312,1.2289215068088457,2.6148877927052743,3.567288111408207,6.350685304570214,11.39106673787583,7.7846836759399185,1.5269052768464695,0.9684701312064883,0.825050549914173,0.37153956389605713,2.849942079806074,1.4969021104581035,0.9395266750927651,0.7139433133076537,0.6641306950664412,0.5898092238008891,0.774288517202858,0.672496917957208,0.6251978750926032,0.5414212014479911,0.4206565316897876,0.45453132100584964,0.5490254514874633,0.7777779627293099,1.0771949311113143,1.2006202600837672,1.7617634316605548,2.199202831219912,4.440216938407762,5.180009817778352,3.4352793578361016,0.911887519214752,0.6001996490878738,0.6448146259079832,0.4782589782726177,2.3354494132223262,1.1950913764359925,0.8523013534285736,0.6246892413208265,0.5155195986158086,0.49199435720580764,0.4742778378426862,0.4539766341126823,0.4399889715430423,0.37945594747734734,0.4286559137683448,0.44283402370895103,0.4180177779366586,0.47959049121858177,0.5346398236826594,0.62526830423092,0.9230680801240437,1.4113386730978197,3.0106811060226693,4.578015502374663,2.6443645830552667,0.9635365075353997,0.736693274479953,0.68543278071052,0.4914778757566516,2.769072951915491,1.461729412678372,0.8172915847468729,0.4893191877618898,0.4748156842254996,0.44215851084949404,0.4261422040061126,0.31910566298016807,0.36110016839972103,0.29971084362809786,0.2727208900631744,0.3213311340941646,0.22338963028996778,0.37266484861415006,0.5578465986832769,0.6183907365682249,1.0620814870037454,1.4498933519787398,2.7189423726486908,4.565618832775625,3.2915011831611434,0.7605916474408372,0.5816291565366736,0.6502252683690406,0.5008133832564496,3.5026021718415548,1.9889491073181285,1.1866061313754046,0.7512882006260986,0.7693928529990218,0.8313405309498395,0.9127968613568389,0.7741135040062259,0.9005002977922251,0.7814488674499137,0.6003192327898116,0.6064189471281236,0.6625763997571797,0.9503511236552109,1.2768380514656255,1.552570109090643,3.4310475311996815,4.808583869344256,9.538964706425304,16.069136710454732,10.716927950147042,2.0785550105548185,1.2977509474614677,1.122985762905322,0.6671712408716247,0
6.294952562854873,2.603101314505092,2.2355649676844767,1.838490358169386,1.419272426379367,1.4268299294683997,1.520142206891093,1.266176975221262,1.0870644546745927,0.8979200580004383,1.065176488347877,0.9180652600631221,0.6503668882030715,0.619407974557856,0.5892816922816789,0.5123165953104191,0.604374888192174,0.6184972369475529,0.9079479789132533,1.281343358085428,1.0331916705508644,0.5965588765725731,0.6212736130393018,0.36345468962552974,0.19613358935339023,2.6702105631450705,1.3337467620121735,0.9254425452940803,0.7950402519943462,0.7366593337494058,0.7331678476928158,0.7111426818539537,0.47201685133840465,0.5469668321859552,0.41690164273917957,0.3349200555685549,0.3316516557107422,0.36236077427384633,0.3003118695617152,0.25572989682829317,0.2891500441659239,0.31952793944816243,0.3956115013102218,0.644388179495557,1.0019315217143911,0.9310527537741302,0.6051524026179339,0.32593393840746226,0.17593834724034982,0.1491248845067343,3.7446352724544245,1.798641783230966,1.274010355982381,1.1790178114980885,1.0405343023500813,0.8918350281106769,0.7559065547308339,0.6189063117442195,0.7071764330482717,0.5811431927507493,0.6300996998274744,0.509034519588014,0.40850899296395854,0.30890393555545126,0.3368635067210502,0.4063212996394186,0.4187489548445662,0.6999177408690196,1.4082457400145167,2.485345215952588,1.889910197473032,1.0204309155565603,0.5512318755762478,0.35435449126225355,0.2664525377704558,3.9457446580187314,1.9393939369808246,1.281908918994172,1.3109054732685546,1.0060072135928746,1.0074829594415593,0.8740622360725826,0.61457271792372,0.5797317418538759,0.5353849837487183,0.7087943152607905,0.48571653487931216,0.2957936136299898,0.29402510286552586,0.29798191982811184,0.29459593371927933,0.3663155710971858,0.578727589897909,1.2842815825756795,2.3184998866114004,1.569652317256887,0.9015614090929613,0.46920563421994005,0.2537597648604759,0.15389436139896248,4.933351723748172,2.191807278358309,2.2229176289501194,1.9425204647082759,1.1505060625173373,1.4751349928101942,1.611237183719935,1.0404979641550012,0.8113537042775227,0.7024341882122351,0.9771598257659312,0.7752614934061222,0.5298032234701651,0.546223257669302,0.4476363171618951,0.36157518207835143,0.6454917575735113,0.9350833818613254,2.218676335646975,3.0279787933356,2.2842928788806134,1.2608269466343134,0.9778237637790423,0.5101178015941542,0.2383016414609085,0
0.02069523544076992,0.00018537742914378368,0.0004593826048225511,0.00047374428421896944,0.00040087261390589046,0.0003308460819730563,0.0002624404896891711,0.00021910359641394986,0.00015219530812989068,0.0001830759904875134,0.00013407373614793443,0.0001346026300372802,0.00012375679622370018,0.00017626335514346825,0.000192082380161117,0.00035936469781692033,0.0009410368265333648,0.0026243359832448326,0.002286140290033185,0.0005748694633785926,0.0004413578627738663,0.00042871455768093503,0.00035986419430193597,0.000357047708370327,0.00040342198270817823,0.019691156698432806,0.00016758370945520003,0.00044256239474026567,0.0004585509157419967,0.00038818355316464745,0.00032074844971418683,0.0002548441371061313,0.00021353488033038948,0.00013609750069441202,0.0001692193817833308,0.00012150974119568228,0.00011157645318019535,9.557724785165441e-05,0.00013349624345169444,0.0001709659031467843,0.0003689668355209079,0.0010061052013860016,0.002833439012026658,0.0024387369761656665,0.000544623565604675,0.000425152173122406,0.00038169088879156824,0.0002871148312073851,0.0002920568805072327,0.0003300952909848254,0.017882576636406328,0.00015291545342314034,0.00040052968190142714,0.00041519340250230385,0.0003511876885432136,0.0002903862210078022,0.00023065469289324195,0.00019325956390273713,0.0001244496418172206,0.00015454503872914396,0.00011120767842870557,0.00010348687252655381,8.917444370543918e-05,0.00012579450846051727,0.00015710513454041087,0.00033227346994726996,0.0009013903649135508,0.0025359339407607724,0.0021841906975777485,0.0004922115573500337,0.0003831546213074311,0.00034736047472654357,0.0002665273506651072,0.00026978464005457105,0.00030292243509314257,0.011582829886973699,0.00010559462072442198,0.00026002646010682233,0.000269407189591312,0.00022785890021262837,0.00018748945827258283,0.00014873448178944122,0.0001252880549280566,8.661358746149108e-05,0.0001074929838025084,7.993999212599549e-05,7.778827214463335e-05,7.219789599083459e-05,0.00010464677055003133,0.00011359382713813025,0.00020967126810365178,0.0005435627198382804,0.0015152848301139856,0.0013128589728267656,0.00031482919322196255,0.00024437168541065424,0.00023310856052997686,0.00019535357267041478,0.00019332654704667755,0.00021386275516232367,0.01082604321919052,9.771839156723183e-05,0.00024044391073746744,0.00024880649886566066,0.00021020666740455043,0.0001735088714387405,0.00013760210724310715,0.000115361693466892,8.039014305558833e-05,9.818503039894382e-05,7.242162798165598e-05,7.227064911635016e-05,6.663288513803449e-05,9.647557948762333e-05,0.00010377397211562011,0.0001905348236383603,0.000494855165950188,0.0013789623412090693,0.0011981249325387657,0.0002954060227084956,0.00022723439255385893,0.00022030861810744696,0.00018750521170459724,0.00018519228723956255,0.00020543156777917478,0
10.986513606241498,5.35909100947906,4.113230163741917,4.034962231803362,2.808226743216471,2.275026493175056,1.8957101363385256,2.3234056098552625,2.348215616179776,1.9704411894636547,2.3363062241559476,2.902436386563998,2.836107865184799,2.823219061252521,5.76335606472309,10.091778101113114,6.024506795325445,6.292121671884042,3.606363178588488,2.6299102700105474,2.350948159775414,1.046930272561142,0.5887681890500573,0.5503977287595193,0.34311876450215506,4.616944193311554,2.5423596174379592,2.010426933244961,1.8182696425143736,1.3388863098056158,1.3782375106819131,1.6863548899445213,1.5470893389832285,1.2532073469970142,1.216522477751953,1.2458243514091214,1.5298248347109826,1.5669211680395598,1.7753239607816396,3.800996069179295,5.736562517846193,3.4939686283758045,4.447966305679897,2.3112095911242596,1.6681032041372128,1.8775519273363241,1.037517328120833,0.6775880837428849,0.6414641021503547,0.3336387811451279,6.241751782849979,3.620440275888841,2.4390881149564376,1.9093459046487462,1.6172705727326706,1.303573378160298,1.2618266805901537,1.5896534205776562,1.681847046012026,1.3064018198176988,1.3173850014932464,1.4271217461024037,1.5864739475072578,1.7568038874538294,3.073330217808208,5.189074016358452,3.689313789704351,3.9154770714428544,2.7811197634035296,1.7255081673209762,1.2960377137024388,1.0691523237250389,0.6793511933450975,0.4694878551018733,0.35971567611186933,6.327939295305242,4.029287804361182,2.883753583913829,2.314356756721483,1.631888396076023,1.4288015584459175,1.2540068314486439,1.854758351384148,1.9077111826029869,1.547344258664393,1.5806009447849367,1.8447479260039543,1.685032313649035,1.9885090531904124,4.756361730365457,7.971851160911582,4.220016034480672,5.976128166219288,5.116687648171868,3.4925058260262967,2.7328130783650293,2.8339694998178304,1.3823450389860235,0.7259458488500135,0.47284797215648194,14.029760038775224,8.631257262971523,4.566327651585457,3.578776759276325,2.3660448959713785,2.1440763614392795,2.105677517995712,2.5970641114030544,2.402341866916675,2.1334986644860385,2.424087016171821,3.013931700346463,2.763266744629293,3.486869562031752,8.336714997424977,15.563374767385872,7.313134182900553,6.071600425517874,3.7574591207445804,2.5280562521256904,2.2546480772887074,1.2001264645305443,0.8103739260510924,0.7175122962871574,0.5088123407818888,0
6.00627101719546,3.544549391471473,1.9585450744625603,2.1213719939639457,1.996187065260098,2.1526219924087733,1.8019888179270365,2.452255136527495,1.6918742416393961,1.541061327642083,1.6430678039567361,1.3036420176285557,1.164794272197094,1.0975866967753827,1.0820540610877136,1.9235280614483696,2.5848685904919564,5.830899429478728,41.502983908555166,65.54964748452107,12.727724049527003,1.5707948280798576,0.8814152978599217,0.71137254205669,0.6009770046793551,10.651348304017063,4.639422233782626,2.872190418263464,2.3730186730380773,2.0934707483298736,1.9464648410819598,1.9397542386988025,1.7579197844463352,1.661777604094443,1.5172816270179765,1.5013447265763293,1.5264927239574024,1.4084671204347994,1.2920083816233288,1.3972262705554177,1.727966727778992,2.591069813531815,4.364828175178568,16.54738153664702,26.358255573030434,6.466019467789494,1.1062514746341272,0.8628046071333978,0.4762867333332583,0.4150530915783401,2.735712394793615,1.7754688254771775,1.2590889426756893,1.3682104711147527,1.275850032053179,1.3117097457331413,1.448588040481568,1.4037751701338657,1.1242055569969043,1.1224886312563582,0.9804080589470378,0.9938445921423056,0.7333704219898696,0.7934274226704325,0.8309630300162599,1.2155413108395967,1.8260178917454006,2.818224813278888,12.136249056350714,19.448827446828943,4.237309245391624,0.8966584194381491,0.8342307479211912,0.656835331325317,0.6359965261210909,2.3452473310025215,1.9242377061815046,1.3629182731480765,1.4670618201418444,1.418068783868067,1.3590619884326327,1.6286435553436815,1.778191997669334,1.43465292411886,1.3409957419854177,1.4665809016228522,1.0955914915134384,0.8463196686819139,0.925863419798478,1.1598032038592285,1.5795509148442508,2.5756659309472814,4.062390379663726,15.162933174959107,25.759461088940668,5.848902513664545,1.1342015077912735,0.8159062906148897,0.4349460060176654,0.42376719814342495,4.846254560035744,3.02527874933614,2.671310940839712,3.2691318377358516,3.644840610695082,4.253184793434118,4.341101071431643,4.829590331701051,2.859876495273017,3.201456430526129,3.450484106681742,2.653123837707979,2.436058457909979,2.17440179400219,1.7798783409824306,3.3832748819303893,4.5187007717331955,8.111690030242405,61.68517165140189,106.01730370624392,20.03018510431744,2.808516683668807,1.8978453961618273,0.9224672827269792,0.7871745565324567,0
7.715921578683052,4.160015029414017,3.268971127622689,3.8332614424833062,2.2896561031693863,1.1932561107233812,1.3388972514182917,1.8516542200942516,2.2728892505047043,2.419371747599071,2.4000831054950846,3.603601208851077,3.637293650488779,3.501471079882291,5.7060046921049175,6.349763909956124,8.253749001192137,10.730812222992865,5.529020841027295,4.087096380088186,3.8487087929653674,1.3793666697122087,0.7772387017564028,0.6124296686942656,0.2979957332754589,4.427766810332867,2.7425995074964593,1.6081654824748042,1.5298504056536226,1.1082048101840443,0.7494768947108466,0.8448432196096967,0.841129880536766,0.9674270931521579,1.1007745778188174,1.2435336114325188,1.5430496530531712,1.64391539686348,1.5539979729131612,2.258045143388962,3.601294244652844,7.689814360739653,8.089516307958892,3.8740470641205746,3.3190548558824093,3.610106077718692,1.4988694931461457,0.9072225108852416,0.597453614301267,0.2929941457899563,6.168190777216276,3.975095224076784,2.685564515504647,2.4735670014816202,1.6830708398310887,1.2919360850495478,1.16283990371499,1.3132329404671021,1.4565017900442456,1.3536618957471451,1.2043073113362968,1.2291508414775378,1.6737204747951813,1.762131846979722,2.532234529763206,3.897742091490106,5.408320800637936,4.552833014888818,3.4764219866993358,2.502612256626885,1.8812904106169048,1.5000644424461427,0.9964533038169706,0.5509025144156906,0.3665694843816053,5.0289130717443715,2.098642503164442,1.601604782973782,1.951499027935459,1.2123105505080383,0.6774749843755203,0.5940291123641953,0.8045709415349306,1.0475945301983915,1.258382303327231,1.1453670837137675,1.5022962049016246,1.8857615535047865,1.9572738898655695,3.0268307786943227,3.439215855322919,5.050609773886795,8.064435699323012,4.814870504971548,3.5036375577125796,3.848468405824267,5.104719186535599,2.4616920018365858,0.9117682920224823,0.4228895925617039,13.253925354817113,9.879863755216878,3.8589693466302086,3.8439942219921663,1.9581388870723209,1.2337459547712892,1.406010962739119,1.535632267961569,1.7808999736676256,2.144271385556857,2.1244834997843762,2.8965391635344337,2.7221689206949957,2.6609917360031377,4.261355344774617,5.859367267918136,9.138792932644847,8.741409663752233,6.250788532990704,5.147038764185854,3.997216708910168,1.7399124696484605,1.0030173986341628,0.6507428203682859,0.44449931435919376,0
5.8290874488836275,2.818326949665705,2.1505445262801013,1.357767944405103,1.0188666994213436,0.940366743134123,0.95956060471714,0.8927705717616885,0.8222811857495922,0.8111123899688112,0.9515023553161083,0.8576701248237164,0.9707956893987406,1.0384990955794773,1.113982319185855,0.8486988992192162,0.7776568380594916,1.1563429865714867,2.7396584739854424,2.159697441529205,1.0946973813453664,0.6116514604361172,0.4959062728801813,0.31443700043387784,0.1965138691136457,3.033466242207878,1.7831581920538189,1.060489403718658,0.8146172521939165,0.8422085565747055,0.7197033009434496,0.830180090589642,0.6640725936583196,0.5822233103923009,0.5241311515119995,0.4126849295641724,0.47666438050630067,0.631414567184257,0.6860604566730697,0.956895033921678,0.8035589907489841,0.6990456817651385,1.2285254705985662,3.85151958132367,2.906440943826696,1.1590238657246934,0.6123921725422484,0.4039861577312178,0.2602511516630829,0.2115122217083224,2.8693136772354557,1.4440534784768229,1.00705920677825,0.8744456666857452,0.7271394835553358,0.6151936710702224,0.5868744713246835,0.5388887186721925,0.5272254101726004,0.4843419498184945,0.54370687716509,0.5237164655046962,0.49974589359852284,0.5497153968690176,0.6186408558165103,0.6521831906146129,0.6531144273394178,1.0573406557557443,2.767460303174637,2.6490480415650373,1.35718537135035,0.8412300582121988,0.5358801052340985,0.35595345544517654,0.22396713400998997,2.360865440753665,1.2176601573924044,0.7904350958115212,0.7727432481848057,0.6427405532257433,0.6222560576709032,0.5666613335087067,0.4452082690895404,0.4114727092413101,0.35692199851762785,0.473416542404007,0.39617531891624314,0.22451770293410203,0.27102788571261377,0.3445661184440636,0.3900951365981652,0.42252383999403154,0.6571795570921327,2.0921752180949227,2.132998005058214,1.0343714197861749,0.5693871186443282,0.32381538259358766,0.16607755947320474,0.12530177498402226,3.824508257656302,2.109434641921189,1.8118975161688837,1.319715806536347,0.8866018271888887,0.9458598855468853,1.0264934124149234,0.7444468571506646,0.6522120247194427,0.6792980850734183,0.7221341641645389,0.6104337542513227,0.672898356399048,0.7617244430005385,0.9520069954511551,0.7101230964844701,0.8799559860832696,1.7725756232322865,5.735458377064383,4.617872574036773,1.986809677584178,0.9071072721966037,0.6713643359444621,0.39617910633546566,0.22158449752291287,0
