mean_test_score,max_depth,min_samples_split,n_estimators
0.8310425432445069,12,8,210
0.8310425432445069,12,8,211
0.8288686302010285,12,8,212
0.8288686302010285,12,8,213
0.8288686302010285,12,8,214
0.8288686302010285,12,8,215
0.8266947171575503,12,8,216
0.8266947171575503,12,8,217
0.8266947171575503,12,8,218
0.8245208041140719,12,8,220
0.8180224403927069,12,9,180
0.8180224403927069,12,9,181
0.8180224403927069,12,9,182
0.8201963534361851,12,9,183
0.8223468910705938,12,9,184
0.8201963534361851,12,9,185
0.8180458158017766,12,9,186
0.8180224403927069,12,9,187
0.8180224403927069,12,9,188
0.8201963534361851,12,9,189
0.8180224403927069,12,9,190
0.8115007012622721,12,9,191
0.8180224403927069,12,9,192
0.8201963534361851,12,9,193
0.8180224403927069,12,9,194
0.8223468910705938,12,9,195
0.8245208041140719,12,9,196
0.8201963534361851,12,9,197
0.8223702664796633,12,9,198
0.8201963534361851,12,9,199
0.8180458158017766,12,9,200
0.8223702664796633,12,9,201
0.8223702664796633,12,9,202
0.8202197288452547,12,9,203
0.8223702664796633,12,9,204
0.8223702664796633,12,9,205
0.8223702664796633,12,9,206
0.8223702664796633,12,9,207
0.8201963534361851,12,9,208
0.8223702664796633,12,9,209
0.8223702664796633,12,9,210
0.8223702664796633,12,9,211
0.8201963534361851,12,9,212
0.8201963534361851,12,9,213
0.8201963534361851,12,9,214
0.8201963534361851,12,9,215
0.8180458158017766,12,9,216
0.8180458158017766,12,9,217
0.8180458158017766,12,9,218
0.8180458158017766,12,9,220
0.8202197288452548,12,10,180
0.8245441795231416,12,10,181
0.8223702664796635,12,10,182
0.8223702664796635,12,10,183
0.8245208041140721,12,10,184
0.8223702664796635,12,10,185
0.8223702664796635,12,10,186
0.8245208041140721,12,10,187
0.8266947171575503,12,10,188
0.8288452547919588,12,10,189
0.8288452547919588,12,10,190
0.8266713417484807,12,10,191
0.8266713417484807,12,10,192
0.8288686302010285,12,10,193
0.8266947171575503,12,10,194
0.8266947171575503,12,10,195
0.822393641888733,12,10,196
0.8245441795231416,12,10,197
0.822393641888733,12,10,198
0.8245441795231416,12,10,199
0.822393641888733,12,10,200
0.822393641888733,12,10,201
0.8245441795231416,12,10,202
0.8266947171575503,12,10,203
0.822393641888733,12,10,204
0.8266947171575503,12,10,205
0.8245441795231416,12,10,206
0.8245441795231416,12,10,207
0.8245441795231416,12,10,208
0.8245441795231416,12,10,209
0.8245441795231416,12,10,210
0.8223702664796635,12,10,211
0.8223702664796635,12,10,212
0.8202197288452548,12,10,213
0.8223702664796635,12,10,214
0.8202197288452548,12,10,215
0.8180458158017766,12,10,216
0.8180458158017766,12,10,217
0.8180458158017766,12,10,218
0.8223702664796635,12,10,220
0.8180224403927069,12,11,180
0.8201729780271154,12,11,181
0.8223235156615241,12,11,182
0.8201729780271154,12,11,183
0.8201496026180459,12,11,184
0.8179990649836373,12,11,185
0.8179990649836373,12,11,186
0.8158485273492287,12,11,187
0.8201963534361851,12,11,188
0.8158485273492287,12,11,189
0.8179990649836373,12,11,190
0.8179990649836373,12,11,191
0.8179990649836373,12,11,192
0.8180224403927069,12,11,193
0.8223468910705938,12,11,194
0.8201729780271154,12,11,195
0.8201963534361851,12,11,196
0.8201729780271154,12,11,197
0.8223702664796635,12,11,198
0.8223702664796633,12,11,199
0.8223702664796635,12,11,200
0.8223702664796633,12,11,201
0.8223702664796633,12,11,202
0.8223702664796633,12,11,203
0.8201963534361851,12,11,204
0.8245441795231416,12,11,205
0.8223702664796633,12,11,206
0.8223702664796633,12,11,207
0.8223702664796633,12,11,208
0.8223702664796633,12,11,209
0.8223702664796633,12,11,210
0.8223702664796633,12,11,211
0.8223702664796633,12,11,212
0.8245208041140719,12,11,213
0.8245208041140719,12,11,214
0.8223468910705938,12,11,215
0.8201963534361851,12,11,216
0.8201963534361851,12,11,217
0.8201963534361851,12,11,218
0.8201963534361851,12,11,220
0.8158017765310893,12,12,180
0.8157784011220196,12,12,181
0.8223235156615241,12,12,182
0.8179990649836372,12,12,183
0.8201496026180457,12,12,184
0.8179990649836372,12,12,185
0.8180224403927069,12,12,186
0.8201729780271154,12,12,187
0.8201729780271154,12,12,188
0.8223468910705938,12,12,189
0.8223468910705938,12,12,190
0.8179990649836372,12,12,191
0.8158485273492285,12,12,192
0.8180224403927069,12,12,193
0.8158485273492285,12,12,194
0.8158485273492287,12,12,195
0.8158485273492287,12,12,196
0.8158485273492287,12,12,197
0.8136979897148201,12,12,198
0.8158485273492287,12,12,199
0.8136979897148201,12,12,200
0.8179990649836373,12,12,201
0.8158485273492287,12,12,202
0.8136746143057504,12,12,203
0.8201496026180459,12,12,204
0.8223235156615241,12,12,205
0.8223468910705936,12,12,206
0.820196353436185,12,12,207
0.8223468910705936,12,12,208
0.8180224403927069,12,12,209
0.8201729780271154,12,12,210
0.81369798971482,12,12,211
0.8158485273492285,12,12,212
0.8115240766713419,12,12,213
0.8158251519401588,12,12,214
0.815825151940159,12,12,215
0.8179990649836372,12,12,216
0.8201963534361851,12,12,217
0.8180458158017766,12,12,218
0.8136979897148201,12,12,220
0.805002337540907,12,13,180
0.8028517999064985,12,13,181
0.8028517999064985,12,13,182
0.8028751753155682,12,13,183
0.8028517999064985,12,13,184
0.8050257129499766,12,13,185
0.8050257129499766,12,13,186
0.8050490883590463,12,13,187
0.8028517999064985,12,13,188
0.8007012622720897,12,13,189
0.8007012622720897,12,13,190
0.8050257129499766,12,13,191
0.8050490883590463,12,13,192
0.802875175315568,12,13,193
0.8007012622720898,12,13,194
0.7963768115942029,12,13,195
0.8007012622720897,12,13,196
0.7963768115942029,12,13,197
0.7963768115942029,12,13,198
0.7963768115942029,12,13,199
0.7963768115942029,12,13,200
0.7985507246376812,12,13,201
0.8028985507246377,12,13,202
0.8028985507246377,12,13,203
0.8028985507246377,12,13,204
0.8050490883590463,12,13,205
0.8050490883590463,12,13,206
0.8050490883590463,12,13,207
0.802875175315568,12,13,208
0.8072230014025246,12,13,209
0.8093969144460027,12,13,210
0.8072230014025246,12,13,211
0.8072230014025246,12,13,212
0.8072230014025246,12,13,213
0.8072230014025246,12,13,214
0.8050490883590463,12,13,215
0.8072230014025246,12,13,216
0.8050490883590463,12,13,217
0.8050490883590463,12,13,218
0.8050490883590463,12,13,220
,14,1,180
,14,1,181
,14,1,182
,14,1,183
,14,1,184
,14,1,185
,14,1,186
,14,1,187
,14,1,188
,14,1,189
,14,1,190
,14,1,191
,14,1,192
,14,1,193
,14,1,194
,14,1,195
,14,1,196
,14,1,197
,14,1,198
,14,1,199
,14,1,200
,14,1,201
,14,1,202
,14,1,203
,14,1,204
,14,1,205
,14,1,206
,14,1,207
,14,1,208
,14,1,209
,14,1,210
,14,1,211
,14,1,212
,14,1,213
,14,1,214
,14,1,215
,14,1,216
,14,1,217
,14,1,218
,14,1,220
0.8527115474520806,14,2,180
0.8527115474520806,14,2,181
0.854862085086489,14,2,182
0.8527115474520806,14,2,183
0.8527115474520806,14,2,184
0.8527115474520806,14,2,185
0.8527115474520806,14,2,186
0.8527115474520806,14,2,187
0.8527115474520806,14,2,188
0.8527115474520806,14,2,189
0.8527115474520806,14,2,190
0.8527115474520806,14,2,191
0.8527115474520806,14,2,192
0.8527115474520806,14,2,193
0.8527115474520806,14,2,194
0.8505376344086022,14,2,195
0.850537634408602,14,2,196
0.8527115474520806,14,2,197
0.850537634408602,14,2,198
0.8483870967741935,14,2,199
0.8505376344086022,14,2,200
0.8527115474520806,14,2,201
0.8505376344086022,14,2,202
0.8505610098176717,14,2,203
0.8527115474520806,14,2,204
0.8505610098176717,14,2,205
0.8505610098176717,14,2,206
0.8527115474520806,14,2,207
0.8527115474520806,14,2,208
0.8527115474520806,14,2,209
0.8527115474520806,14,2,210
0.8527115474520806,14,2,211
0.8527115474520806,14,2,212
0.8527115474520806,14,2,213
0.8527115474520806,14,2,214
0.8483637213651238,14,2,215
0.8527115474520806,14,2,216
0.8483637213651238,14,2,217
0.850537634408602,14,2,218
0.850537634408602,14,2,220
0.8547919588592799,14,3,180
0.8504675081813933,14,3,181
0.8482935951379149,14,3,182
0.8483169705469846,14,3,183
0.8483169705469846,14,3,184
0.850490883590463,14,3,185
0.850490883590463,14,3,186
0.850490883590463,14,3,187
0.8526414212248714,14,3,188
0.8526414212248714,14,3,189
0.8526414212248714,14,3,190
0.8526414212248714,14,3,191
0.8526414212248714,14,3,192
0.8526414212248714,14,3,193
0.8526414212248714,14,3,194
0.8526180458158017,14,3,195
0.8547919588592802,14,3,196
0.8547919588592802,14,3,197
0.8526414212248714,14,3,198
0.8547919588592802,14,3,199
0.8547919588592802,14,3,200
0.8482935951379149,14,3,201
0.8483169705469844,14,3,202
0.850490883590463,14,3,203
0.8526414212248714,14,3,204
0.850490883590463,14,3,205
0.8548387096774194,14,3,206
0.8483403459560541,14,3,207
0.850490883590463,14,3,208
0.850490883590463,14,3,209
0.8526647966339411,14,3,210
0.8526647966339411,14,3,211
0.8526647966339411,14,3,212
0.8526647966339411,14,3,213
0.8505142589995327,14,3,214
0.8505142589995327,14,3,215
0.8505142589995327,14,3,216
0.8505142589995327,14,3,217
0.8483403459560541,14,3,218
0.8483403459560541,14,3,220
0.8482935951379149,14,4,180
0.8482935951379149,14,4,181
0.8482935951379149,14,4,182
0.8482935951379149,14,4,183
0.8482935951379149,14,4,184
0.8461430575035063,14,4,185
0.8483169705469846,14,4,186
0.8483169705469846,14,4,187
0.8483169705469846,14,4,188
0.8483169705469846,14,4,189
0.8483169705469846,14,4,190
0.8483169705469846,14,4,191
0.8483169705469846,14,4,192
0.8483169705469846,14,4,193
0.8461430575035063,14,4,194
0.8461430575035063,14,4,195
0.8461430575035063,14,4,196
0.846166432912576,14,4,197
0.8439925198690977,14,4,198
0.8439925198690977,14,4,199
0.8439925198690977,14,4,200
0.8439925198690977,14,4,201
0.8418419822346891,14,4,202
0.8418419822346891,14,4,203
0.8418653576437588,14,4,204
0.8396914446002806,14,4,205
0.8396914446002806,14,4,206
0.8418653576437588,14,4,207
0.8418653576437588,14,4,208
0.8418653576437588,14,4,209
0.8396914446002806,14,4,210
0.8418653576437588,14,4,211
0.8396914446002806,14,4,212
0.8418653576437588,14,4,213
0.8418653576437588,14,4,214
0.8418653576437588,14,4,215
0.8396914446002806,14,4,216
0.8418653576437588,14,4,217
0.8396914446002806,14,4,218
0.8396914446002806,14,4,220
0.8375409069658719,14,5,180
0.8375409069658719,14,5,181
0.8375409069658719,14,5,182
0.8375409069658719,14,5,183
0.8397148200093503,14,5,184
0.8397148200093503,14,5,185
0.8397148200093503,14,5,186
0.8397148200093503,14,5,187
0.8418653576437588,14,5,188
0.8418653576437588,14,5,189
0.8418653576437588,14,5,190
0.8440392706872372,14,5,191
0.8418653576437588,14,5,192
0.8418653576437588,14,5,193
0.8418653576437588,14,5,194
0.8418653576437588,14,5,195
0.8418653576437588,14,5,196
0.8396914446002806,14,5,197
0.8418653576437588,14,5,198
0.8375409069658719,14,5,199
0.8375409069658719,14,5,200
0.8375409069658719,14,5,201
0.8375409069658719,14,5,202
0.8375409069658719,14,5,203
0.8396914446002806,14,5,204
0.8375409069658719,14,5,205
0.8375409069658719,14,5,206
0.8375409069658719,14,5,207
0.8418653576437588,14,5,208
0.8418653576437588,14,5,209
0.8396914446002806,14,5,210
0.8418653576437588,14,5,211
0.8375409069658719,14,5,212
0.8418653576437588,14,5,213
0.8397148200093503,14,5,214
0.8418653576437588,14,5,215
0.8397148200093503,14,5,216
0.8418653576437588,14,5,217
0.8418653576437588,14,5,218
0.8396914446002806,14,5,220
0.833216456287985,14,6,180
0.8353903693314633,14,6,181
0.8353903693314633,14,6,182
0.8332398316970547,14,6,183
0.835413744740533,14,6,184
0.8375642823749416,14,6,185
0.835413744740533,14,6,186
0.8310892940626461,14,6,187
0.8310892940626461,14,6,188
0.8310892940626461,14,6,189
0.8310892940626461,14,6,190
0.8310892940626461,14,6,191
0.8310892940626461,14,6,192
0.8332398316970547,14,6,193
0.8332398316970547,14,6,194
0.8375642823749416,14,6,195
0.835413744740533,14,6,196
0.8310892940626461,14,6,197
0.8310892940626461,14,6,198
0.8310892940626461,14,6,199
0.8310892940626461,14,6,200
0.8310892940626461,14,6,201
0.8310892940626461,14,6,202
0.8332632071061244,14,6,203
0.835413744740533,14,6,204
0.8375876577840111,14,6,205
0.835413744740533,14,6,206
0.8332632071061244,14,6,207
0.835413744740533,14,6,208
0.8354371201496026,14,6,209
0.8332632071061244,14,6,210
0.8332632071061244,14,6,211
0.8332632071061244,14,6,212
0.8332632071061244,14,6,213
0.8332632071061244,14,6,214
0.8332632071061244,14,6,215
0.8332632071061244,14,6,216
0.8332398316970547,14,6,217
0.8310892940626461,14,6,218
0.8310892940626461,14,6,220
0.8288920056100982,14,7,180
0.8310425432445069,14,7,181
0.8310425432445069,14,7,182
0.8310425432445069,14,7,183
0.8310425432445069,14,7,184
0.8310425432445069,14,7,185
0.8310425432445069,14,7,186
0.8310425432445069,14,7,187
0.8310425432445069,14,7,188
0.8310425432445069,14,7,189
0.8310425432445069,14,7,190
0.8266947171575503,14,7,191
0.8310425432445069,14,7,192
0.8310425432445069,14,7,193
0.8310425432445069,14,7,194
0.833216456287985,14,7,195
0.833216456287985,14,7,196
0.833216456287985,14,7,197
0.833216456287985,14,7,198
0.833216456287985,14,7,199
0.8310425432445069,14,7,200
0.8288686302010285,14,7,201
0.8288686302010285,14,7,202
0.8310425432445069,14,7,203
0.833216456287985,14,7,204
0.8353903693314633,14,7,205
0.833216456287985,14,7,206
0.833216456287985,14,7,207
0.833216456287985,14,7,208
0.833216456287985,14,7,209
0.833216456287985,14,7,210
0.833216456287985,14,7,211
0.833216456287985,14,7,212
0.8310425432445069,14,7,213
0.833216456287985,14,7,214
0.833216456287985,14,7,215
0.833216456287985,14,7,216
0.833216456287985,14,7,217
0.833216456287985,14,7,218
0.833216456287985,14,7,220
0.8331930808789153,14,8,180
0.8375175315568022,14,8,181
0.833216456287985,14,8,182
0.8353669939223936,14,8,183
0.833216456287985,14,8,184
0.833216456287985,14,8,185
0.8353669939223936,14,8,186
0.8375175315568022,14,8,187
0.833216456287985,14,8,188
0.8353669939223936,14,8,189
0.8353669939223936,14,8,190
0.8375409069658719,14,8,191
0.8353669939223936,14,8,192
0.8353903693314633,14,8,193
0.8375409069658719,14,8,194
0.8375409069658719,14,8,195
0.8353903693314633,14,8,196
0.8353903693314633,14,8,197
0.8353903693314633,14,8,198
0.833216456287985,14,8,199
0.8353903693314633,14,8,200
0.8353903693314633,14,8,201
0.8310425432445069,14,8,202
0.8353903693314633,14,8,203
0.8353903693314633,14,8,204
0.8332398316970547,14,8,205
0.8332398316970547,14,8,206
0.8375642823749416,14,8,207
0.833216456287985,14,8,208
0.8353903693314633,14,8,209
0.8353903693314633,14,8,210
0.8375642823749416,14,8,211
0.8353903693314633,14,8,212
0.8353903693314633,14,8,213
0.8353903693314633,14,8,214
0.8353903693314633,14,8,215
0.8353903693314633,14,8,216
0.8353903693314633,14,8,217
0.8353903693314633,14,8,218
0.8353903693314633,14,8,220
0.8245208041140719,14,9,180
0.8266713417484806,14,9,181
0.8266713417484806,14,9,182
0.8310191678354372,14,9,183
0.8310191678354372,14,9,184
0.8310191678354372,14,9,185
0.8310191678354372,14,9,186
0.8310191678354372,14,9,187
0.8310191678354372,14,9,188
0.8310191678354372,14,9,189
0.8310191678354372,14,9,190
0.8266713417484806,14,9,191
0.8288452547919588,14,9,192
0.8288452547919588,14,9,193
0.8310191678354372,14,9,194
0.8288452547919588,14,9,195
0.8310191678354372,14,9,196
0.8288452547919588,14,9,197
0.8310191678354372,14,9,198
0.8310191678354372,14,9,199
0.8288452547919588,14,9,200
0.8288452547919588,14,9,201
0.8266947171575503,14,9,202
0.8288686302010285,14,9,203
0.8288686302010285,14,9,204
0.8288686302010285,14,9,205
0.8288686302010285,14,9,206
0.8288686302010285,14,9,207
0.8266947171575503,14,9,208
0.8288686302010285,14,9,209
0.8288686302010285,14,9,210
0.8288686302010285,14,9,211
0.8288686302010285,14,9,212
0.8288686302010285,14,9,213
0.8288686302010285,14,9,214
0.8288686302010285,14,9,215
0.8288686302010285,14,9,216
0.8288686302010285,14,9,217
0.8288686302010285,14,9,218
0.8288686302010285,14,9,220
0.8310659186535764,14,10,180
0.8310659186535764,14,10,181
0.8288920056100981,14,10,182
0.833216456287985,14,10,183
0.8310425432445069,14,10,184
0.8310425432445069,14,10,185
0.8310425432445069,14,10,186
0.8310425432445069,14,10,187
0.8310425432445069,14,10,188
0.8310425432445069,14,10,189
0.833216456287985,14,10,190
0.8310425432445069,14,10,191
0.833216456287985,14,10,192
0.833216456287985,14,10,193
0.833216456287985,14,10,194
0.8288920056100981,14,10,195
0.8310425432445069,14,10,196
0.8267414679756897,14,10,197
0.8310425432445069,14,10,198
0.8310425432445069,14,10,199
0.8310425432445069,14,10,200
0.8310425432445069,14,10,201
0.8310425432445069,14,10,202
0.8310425432445069,14,10,203
0.8267414679756897,14,10,204
0.8288920056100981,14,10,205
0.8267414679756897,14,10,206
0.8267414679756897,14,10,207
0.8245675549322111,14,10,208
0.82671809256662,14,10,209
0.8245675549322111,14,10,210
0.8245675549322111,14,10,211
0.8224170172978027,14,10,212
0.82671809256662,14,10,213
0.8245675549322111,14,10,214
0.82671809256662,14,10,215
0.82671809256662,14,10,216
0.82671809256662,14,10,217
0.82671809256662,14,10,218
0.8288920056100981,14,10,220
0.8288686302010285,14,11,180
0.8266947171575503,14,11,181
0.8310191678354372,14,11,182
0.8288452547919588,14,11,183
0.8288452547919588,14,11,184
0.8288452547919588,14,11,185
0.8288452547919588,14,11,186
0.8288452547919588,14,11,187
0.8288452547919588,14,11,188
0.8310191678354372,14,11,189
0.8288452547919588,14,11,190
0.8288686302010285,14,11,191
0.8288686302010285,14,11,192
0.8288686302010285,14,11,193
0.8288686302010285,14,11,194
0.8310191678354372,14,11,195
0.8310191678354372,14,11,196
0.8310191678354372,14,11,197
0.8288686302010285,14,11,198
0.8288686302010285,14,11,199
0.8288686302010285,14,11,200
0.8288686302010285,14,11,201
0.8288686302010285,14,11,202
0.8288686302010285,14,11,203
0.8288686302010285,14,11,204
0.8310191678354372,14,11,205
0.8288686302010285,14,11,206
0.8288686302010285,14,11,207
0.8288686302010285,14,11,208
0.82671809256662,14,11,209
0.8288686302010285,14,11,210
0.8288686302010285,14,11,211
0.8288686302010285,14,11,212
0.8288686302010285,14,11,213
0.8288686302010285,14,11,214
0.8288686302010285,14,11,215
0.8288686302010285,14,11,216
0.8288686302010285,14,11,217
0.8288686302010285,14,11,218
0.8288686302010285,14,11,220
0.8093735390369332,14,12,180
0.8093735390369332,14,12,181
0.8115474520804113,14,12,182
0.8158719027582982,14,12,183
0.8115474520804113,14,12,184
0.81369798971482,14,12,185
0.81369798971482,14,12,186
0.81369798971482,14,12,187
0.8158719027582982,14,12,188
0.81369798971482,14,12,189
0.8115474520804113,14,12,190
0.8093735390369332,14,12,191
0.8093735390369332,14,12,192
0.8093735390369332,14,12,193
0.8115474520804113,14,12,194
